gene_callers_id	KO_ID	function	sample	coverage	detection
2241189	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	2560.9773082942097	1
2241189	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	730.697965571205	1
2458663	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	17.064412238325282	1
2458663	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
630301	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	974.451197053407	1
630301	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	969.330570902394	0.9769797421731125
2113065	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	22.971337579617835	0.9808917197452228
2113065	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	12.41932059447983	0.1921443736730361
210469	K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	350.69878787878787	1
210469	K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	96.53939393939396	0.5172727272727272
534673	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	6.505050505050505	1
534673	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	0	0
631195	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	8.440251572327044	0.9937106918238994
