gene_callers_id	KO_ID	function	sample	coverage	detection
1256319	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	293.0117907148121	1
1256319	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	105.0397936624908	0.8870056497175142
459000	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	46.50547445255474	1
459000	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	39.51946472019465	0.44768856447688565
2060391	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	38.46610467158413	0.9971900245872848
2060391	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	18.24341412012645	0.3814541622760801
2306537	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	57.03970037453183	0.9951310861423222
2306537	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	37.07602996254682	0.501123595505618
1726917	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	25.04177323103154	1
1726917	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
1630745	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	26.60878096639686	1
1630745	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	20.23522197694383	0.258523424086338
1180310	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	15.868055555555555	1
1180310	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
864962	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	24.32919254658385	1
864962	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	0	0
1137378	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	77.25434439178515	1
1137378	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	27.85308056872038	0.5197472353870458
1226415	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	28.530516431924884	1
1226415	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	19.229107981220658	0.2291079812206573
1720870	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	202.1885310290652	1
1720870	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	142.23854412149777	0.842890809112333
1165	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	20.83495145631068	0.9460625674217908
1165	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
1991186	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	72.96030451332246	1
1991186	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	10.740619902120718	0.17998912452419794
1244858	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	41.95495495495496	0.9292149292149292
1244858	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	16.534105534105535	0.3861003861003861
2424986	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	22.678869621066152	1
2424986	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
2165304	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	26.4735883424408	1
2165304	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
2259383	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	47.2501312335958	1
2259383	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	18.27217847769029	0.3062992125984252
2379158	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	123.73415765069552	1
2379158	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	144.2107161257084	0.9629057187017002
481043	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	89.78654048370137	1
481043	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	6.466876971608833	0.12302839116719244
266382	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	37.51956029744584	0.976721629485936
266382	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	13.675719366311023	0.25735531846104104
653378	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	51.08083689966714	0.9800285306704708
653378	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	29.085116500237756	0.4921540656205421
1587624	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	32.55324074074074	1
1587624	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
890131	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	51.552763819095475	1
890131	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
87160	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	20.326241134751772	0.9936958234830576
87160	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
1530350	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	74.49895963379109	1
1530350	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	16.801081980857262	0.1793591344153142
2560356	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	387.3792766373411	1
2560356	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	161.53372434017595	0.9990224828934506
376323	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	72.80810587262201	1
376323	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	25.11166253101737	0.401571546732837
1700079	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	75.33601224646	0.9854573287409109
1700079	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	11.926521239954075	0.16150019135093763
55916	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	327.68933054393307	1
55916	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	279.244769874477	0.9225941422594144
2359321	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	15.390855457227138	0.948377581120944
2359321	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0.11504424778761062	0.0191740412979351
2341192	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	24.003460207612456	0.8304498269896193
2341192	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
2484429	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	340.3488147073053	1
2484429	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	95.6734397677794	0.840106434446057
170509	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	26.66371027346637	1
170509	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
104897	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	67.62845010615712	0.94621372965322
104897	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	30.122434536447276	0.5605095541401274
271314	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	37.695757575757575	0.9668686868686868
271314	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	18.32565656565657	0.18181818181818185
394597	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	22.14053426248548	1
394597	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
1336102	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	103.88120950323976	1
1336102	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	91.842812574994	0.8507319414446844
1905569	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	14.703017832647465	1
1905569	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
2526690	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	20.23921085080148	1
2526690	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
